product_id,product_name,category,stock_quantity,weekly_sales,supplier_delay_days,min_stock_level,price,last_sale_days,seasonality,risk_level
2506,Printer Cable,Safety,619,1,4,73,2071,2,0,Low
2507,Switch,Safety,510,2,1,71,1149,25,1,Low
2508,Switch,Safety,432,0,1,64,287,4,0,Low
2509,Monitor Stand,Mobile Accessories,26,4,4,53,2009,78,0,Medium
2510,Notebook,Computer Accessories,28,27,12,66,483,3,1,High
2511,Switch,Mobile Accessories,403,7,1,51,1817,29,0,Low
2512,Notebook,Office Supplies,17,45,10,68,2214,4,1,High
2513,Barcode Scanner,Electronics,171,2,1,20,35,25,1,Low
2514,HDD,Mobile Accessories,11,4,5,13,522,85,1,Medium
2515,Switch,Mobile Accessories,383,0,4,54,1763,31,0,Low
2516,Pen Pack,Office Supplies,0,59,9,31,618,1,1,High
2517,Switch,Computer Accessories,552,2,2,54,1722,6,0,Low
2518,Printer Cable,Electronics,67,13,6,51,496,7,1,Medium
2519,Monitor Stand,Electronics,67,38,6,43,2230,0,1,Medium
2520,Monitor Stand,Mobile Accessories,33,4,4,60,1803,88,1,Medium
2521,Printer Cable,Mobile Accessories,26,25,13,62,1714,3,1,High
2522,Barcode Scanner,Printer Supplies,4,43,9,17,1765,4,1,High
2523,HDD,Electronics,0,40,10,52,1895,10,0,High
2524,Keyboard,Safety,6,4,5,10,547,71,1,Medium
2525,Router,Computer Accessories,5,38,13,33,1189,11,0,High
2526,Router,Computer Accessories,20,51,10,41,1215,10,1,High
2527,Keyboard,Safety,40,38,6,31,1524,12,1,Medium
2528,Ink Cartridge,Electronics,488,6,2,68,582,7,1,Low
2529,Toner,Electronics,21,47,14,33,2077,2,1,High
2530,Printer Cable,Safety,730,0,1,68,255,3,0,Low
2531,Barcode Scanner,Mobile Accessories,695,0,2,80,2369,23,1,Low
2532,Switch,Storage Devices,13,39,13,29,1703,2,1,High
2533,Safety Gloves,Safety,36,4,4,62,190,83,0,Medium
2534,Barcode Scanner,Electronics,204,2,1,24,96,24,0,Low
2535,Toner,Printer Supplies,441,4,1,43,488,20,0,Low
2536,USB Flash,Safety,33,38,8,24,399,3,1,Medium
2537,Monitor Stand,Mobile Accessories,32,4,4,61,1576,89,1,Medium
2538,Pen Pack,Storage Devices,2,42,7,80,748,4,1,High
2539,Safety Gloves,Mobile Accessories,1,54,15,14,2060,5,0,High
2540,Notebook,Mobile Accessories,88,34,5,74,577,0,1,Medium
2541,Mouse,Safety,18,18,7,20,1237,13,0,Medium
2542,Mouse,Printer Supplies,2,56,13,26,521,2,1,High
2543,Mouse,Storage Devices,739,1,1,71,640,27,0,Low
2544,Barcode Scanner,Printer Supplies,10,38,8,35,35,10,0,High
2545,Keyboard,Mobile Accessories,76,38,8,56,2149,3,1,Medium
2546,Printer Cable,Safety,74,11,4,61,471,22,1,Medium
2547,Notebook,Printer Supplies,605,5,4,72,1024,5,0,Low
2548,Laptop Charger,Office Supplies,6,32,11,38,1611,1,1,High
2549,Pen Pack,Storage Devices,3,56,14,17,1381,0,0,High
2550,Barcode Scanner,Storage Devices,4,66,11,59,2307,12,1,High
2551,Safety Gloves,Storage Devices,16,53,14,59,712,8,1,High
2552,Router,Mobile Accessories,16,24,7,15,1170,7,0,Medium
2553,Pen Pack,Electronics,0,68,7,19,139,6,1,High
2554,Router,Storage Devices,407,5,1,76,245,3,0,Low
2555,Router,Mobile Accessories,38,4,5,54,179,50,0,Medium
2556,USB Flash,Mobile Accessories,5,68,15,56,1887,5,1,High
2557,Keyboard,Mobile Accessories,10,4,2,23,2373,93,0,Medium
2558,Safety Gloves,Storage Devices,16,17,7,15,941,6,0,Medium
2559,Notebook,Electronics,14,62,11,68,613,8,1,High
2560,Notebook,Storage Devices,199,2,2,12,815,6,1,Low
2561,Laptop Charger,Electronics,90,12,6,73,1649,6,1,Medium
2562,Safety Gloves,Storage Devices,690,0,4,67,905,10,0,Low
2563,Switch,Storage Devices,15,42,13,28,1647,6,1,High
2564,HDD,Storage Devices,464,5,3,74,2470,31,0,Low
2565,Keyboard,Mobile Accessories,12,4,2,17,2487,97,1,Medium
2566,Switch,Computer Accessories,272,2,1,43,1045,21,1,Low
2567,USB Flash,Mobile Accessories,19,4,5,26,2336,83,0,Medium
2568,Barcode Scanner,Computer Accessories,558,5,1,63,820,27,0,Low
2569,Receipt Printer,Printer Supplies,270,2,1,35,2246,10,0,Low
2570,USB Flash,Office Supplies,473,3,2,80,57,0,0,Low
2571,Router,Office Supplies,20,4,4,43,211,120,0,Medium
2572,USB Flash,Printer Supplies,8,12,8,16,1656,38,0,Medium
2573,Printer Cable,Safety,750,1,4,67,35,5,1,Low
2574,HDD,Storage Devices,493,3,3,80,2373,28,0,Low
2575,Notebook,Computer Accessories,4,31,13,68,682,3,1,High
2576,Router,Mobile Accessories,13,28,7,11,1482,8,1,Medium
2577,Monitor Stand,Storage Devices,18,5,6,19,790,12,0,Medium
2578,Mouse,Printer Supplies,45,38,5,43,543,6,1,Medium
2579,Printer Cable,Electronics,57,13,6,54,382,0,0,Medium
2580,HDD,Printer Supplies,26,53,14,39,391,0,0,High
2581,USB Flash,Electronics,248,4,1,12,975,28,0,Low
2582,Keyboard,Computer Accessories,260,2,3,47,661,2,0,Low
2583,Safety Gloves,Safety,8,44,11,28,2211,12,1,High
2584,Notebook,Mobile Accessories,73,33,7,66,2060,2,0,Medium
2585,USB Flash,Safety,29,38,8,23,415,15,0,Medium
2586,Router,Printer Supplies,27,38,8,21,368,1,0,Medium
2587,Receipt Printer,Safety,166,3,1,25,2363,3,0,Low
2588,Printer Cable,Office Supplies,213,3,1,40,1105,4,0,Low
2589,HDD,Computer Accessories,256,10,3,34,144,13,1,Low
2590,Laptop Charger,Office Supplies,17,40,11,37,1481,8,1,High
2591,Toner,Storage Devices,13,44,9,40,1155,9,0,High
2592,USB Flash,Computer Accessories,2,44,13,44,869,1,0,High
2593,Printer Cable,Safety,454,0,4,69,2046,1,1,Low
2594,Pen Pack,Electronics,329,1,1,29,1042,20,1,Low
2595,HDD,Computer Accessories,250,2,1,31,282,14,1,Low
2596,Laptop Charger,Office Supplies,171,0,4,25,530,13,1,Low
2597,USB Flash,Office Supplies,597,3,3,59,950,21,0,Low
2598,Ink Cartridge,Mobile Accessories,152,1,4,16,1210,21,0,Low
2599,Mouse,Electronics,65,6,2,17,748,24,1,Low
2600,Router,Safety,45,36,5,43,1381,19,0,Medium
2601,Keyboard,Safety,30,38,6,24,1465,8,0,Medium
2602,Switch,Safety,382,2,3,80,1150,25,0,Low
2603,Monitor Stand,Storage Devices,9,4,3,11,2500,117,1,Medium
2604,USB Flash,Mobile Accessories,2,73,15,53,1835,5,1,High
2605,Barcode Scanner,Printer Supplies,5,34,15,24,1633,4,1,High
2606,Switch,Safety,75,38,5,55,610,6,1,Medium
2607,Ink Cartridge,Mobile Accessories,783,3,1,74,1034,4,1,Low
2608,Ink Cartridge,Printer Supplies,350,4,3,45,1422,19,1,Low
2609,Mouse,Safety,19,19,7,20,1225,16,0,Medium
2610,Keyboard,Electronics,19,47,12,55,1535,4,1,High
2611,Laptop Charger,Printer Supplies,35,63,12,74,1401,3,0,High
2612,Safety Gloves,Printer Supplies,7,47,15,56,712,4,0,High
2613,Keyboard,Storage Devices,39,4,7,39,616,2,0,Medium
2614,Toner,Safety,258,0,2,34,742,27,0,Low
2615,Printer Cable,Office Supplies,269,2,2,38,1068,3,0,Low
2616,Switch,Computer Accessories,281,2,1,43,1202,23,1,Low
2617,Receipt Printer,Storage Devices,12,4,4,20,1436,74,1,Medium
2618,Keyboard,Storage Devices,41,8,7,39,532,25,1,Medium
2619,USB Flash,Safety,138,1,2,20,890,22,0,Low
2620,Switch,Safety,21,4,2,42,1390,75,0,Medium
2621,Mouse,Printer Supplies,51,38,5,46,684,0,1,Medium
2622,Keyboard,Safety,28,52,13,57,1186,4,1,High
2623,Mouse,Computer Accessories,14,17,7,13,1659,17,0,Medium
2624,Router,Printer Supplies,734,3,1,65,1549,8,0,Low
2625,USB Flash,Storage Devices,641,0,2,59,193,12,1,Low
2626,Pen Pack,Electronics,0,68,13,20,131,0,0,High
2627,HDD,Safety,0,61,9,15,1599,9,0,High
2628,Notebook,Electronics,236,0,3,73,1382,27,0,Low
2629,Switch,Printer Supplies,734,6,3,63,369,23,1,Low
2630,Notebook,Storage Devices,191,2,2,10,815,6,0,Low
2631,Switch,Computer Accessories,5,66,10,28,1411,8,1,High
2632,Ink Cartridge,Printer Supplies,452,5,2,80,480,32,0,Low
2633,Keyboard,Safety,17,58,12,62,1086,4,1,High
2634,Pen Pack,Storage Devices,97,1,1,21,35,7,0,Low
2635,Safety Gloves,Safety,25,4,5,36,1306,69,0,Medium
2636,Keyboard,Safety,10,4,5,10,821,79,1,Medium
2637,Barcode Scanner,Computer Accessories,539,1,1,71,936,26,1,Low
2638,Keyboard,Storage Devices,36,4,5,47,1647,71,1,Medium
2639,Laptop Charger,Mobile Accessories,2,68,10,64,1968,7,0,High
2640,Barcode Scanner,Computer Accessories,550,0,1,62,818,29,0,Low
2641,USB Flash,Safety,171,0,4,23,798,22,0,Low
2642,Mouse,Printer Supplies,55,38,5,49,514,3,0,Medium
2643,Keyboard,Printer Supplies,6,61,12,14,498,0,0,High
2644,Mouse,Electronics,124,0,2,19,974,26,0,Low
2645,Receipt Printer,Office Supplies,32,20,7,31,2087,19,0,Medium
2646,Barcode Scanner,Office Supplies,704,1,4,55,1379,29,0,Low
2647,Ink Cartridge,Printer Supplies,10,32,11,35,1256,3,1,High
2648,Receipt Printer,Electronics,19,4,4,30,2222,82,0,Medium
2649,Toner,Safety,259,0,2,35,721,25,0,Low
2650,Toner,Mobile Accessories,1,52,7,48,923,0,1,High
2651,Keyboard,Safety,99,38,7,75,1885,0,0,Medium
2652,Notebook,Mobile Accessories,84,29,7,70,2415,11,0,Medium
2653,Monitor Stand,Computer Accessories,13,47,13,24,1440,9,1,High
2654,Switch,Printer Supplies,729,0,2,71,576,26,0,Low
2655,Notebook,Electronics,58,33,14,80,1155,9,1,High
2656,Toner,Printer Supplies,7,61,12,44,1481,1,1,High
2657,Barcode Scanner,Computer Accessories,159,3,1,25,103,18,0,Low
2658,Barcode Scanner,Printer Supplies,7,59,9,38,35,7,1,High
2659,Barcode Scanner,Office Supplies,418,2,1,40,1727,14,1,Low
2660,HDD,Printer Supplies,56,38,8,54,1794,5,0,Medium
2661,Barcode Scanner,Computer Accessories,202,3,1,23,293,20,0,Low
2662,USB Flash,Safety,200,4,1,20,1108,21,0,Low
2663,Safety Gloves,Computer Accessories,508,8,2,59,1628,12,0,Low
2664,Printer Cable,Electronics,696,4,1,69,2041,13,0,Low
2665,HDD,Storage Devices,121,6,1,24,1348,13,0,Low
2666,Toner,Storage Devices,15,51,9,46,1382,8,1,High
2667,Barcode Scanner,Computer Accessories,1,43,8,24,203,0,1,High
2668,Pen Pack,Electronics,72,11,6,56,2432,17,1,Medium
2669,Notebook,Mobile Accessories,30,31,12,69,1322,9,1,High
2670,HDD,Mobile Accessories,5,66,13,28,1040,4,0,High
2671,USB Flash,Computer Accessories,0,55,14,37,1178,8,0,High
2672,USB Flash,Storage Devices,30,4,2,59,901,81,1,Medium
2673,Keyboard,Safety,29,56,12,64,1095,5,0,High
2674,Mouse,Electronics,33,33,14,67,321,0,1,High
2675,Router,Mobile Accessories,52,4,5,65,69,67,0,Medium
2676,Safety Gloves,Printer Supplies,418,1,3,53,1601,29,0,Low
2677,Mouse,Mobile Accessories,9,54,11,17,843,0,0,High
2678,Router,Storage Devices,627,5,1,73,121,4,1,Low
2679,Notebook,Mobile Accessories,472,1,2,52,2264,9,0,Low
2680,Safety Gloves,Office Supplies,6,49,14,31,528,6,1,High
2681,Printer Cable,Mobile Accessories,19,37,7,65,1511,7,0,High
2682,Laptop Charger,Printer Supplies,75,38,3,73,2167,19,0,Medium
2683,HDD,Printer Supplies,177,6,1,15,462,29,0,Low
2684,Mouse,Electronics,0,68,14,66,2196,14,1,High
2685,HDD,Storage Devices,537,0,2,80,2127,30,0,Low
2686,HDD,Storage Devices,587,7,3,74,2306,28,0,Low
2687,Keyboard,Electronics,34,26,12,69,1830,5,1,High
2688,Safety Gloves,Computer Accessories,37,5,2,61,1402,85,0,Medium
2689,Barcode Scanner,Electronics,16,71,15,55,400,6,1,High
2690,Laptop Charger,Office Supplies,9,57,13,61,2278,9,1,High
2691,Barcode Scanner,Storage Devices,11,71,11,54,2422,9,1,High
2692,Keyboard,Safety,3,52,12,57,1338,0,1,High
2693,HDD,Mobile Accessories,30,37,3,25,2102,0,0,Medium
2694,Receipt Printer,Storage Devices,19,4,4,23,1394,80,1,Medium
2695,Toner,Safety,319,0,2,34,631,27,0,Low
2696,Receipt Printer,Safety,211,0,1,28,2139,1,0,Low
2697,Barcode Scanner,Safety,6,53,11,24,704,3,1,High
2698,Ink Cartridge,Mobile Accessories,582,9,1,60,2035,4,0,Low
2699,Ink Cartridge,Printer Supplies,9,47,14,24,335,5,0,High
2700,Mouse,Computer Accessories,18,18,6,18,1691,0,0,Medium
2701,HDD,Mobile Accessories,10,4,5,14,349,80,0,Medium
2702,Keyboard,Storage Devices,31,12,7,32,598,20,0,Medium
2703,Keyboard,Safety,20,51,12,57,1171,0,1,High
2704,Mouse,Computer Accessories,17,37,3,15,1766,6,0,Medium
2705,Router,Printer Supplies,19,46,14,56,381,5,1,High
2706,Keyboard,Computer Accessories,31,11,8,31,1349,14,0,Medium
2707,USB Flash,Computer Accessories,4,59,9,30,1261,12,1,High
2708,Pen Pack,Printer Supplies,32,4,4,53,474,120,1,Medium
2709,Printer Cable,Computer Accessories,139,6,2,14,1828,10,1,Low
2710,HDD,Computer Accessories,63,4,4,80,1355,108,1,Medium
2711,HDD,Storage Devices,167,7,1,32,1380,12,0,Low
2712,Notebook,Electronics,24,64,10,60,586,9,1,High
2713,Notebook,Electronics,310,0,2,69,1560,32,0,Low
2714,Router,Computer Accessories,92,38,5,80,2478,0,0,Medium
2715,Monitor Stand,Office Supplies,17,4,2,27,914,88,0,Medium
2716,Switch,Storage Devices,5,43,14,28,1648,9,1,High
2717,Safety Gloves,Computer Accessories,499,6,3,48,1366,18,1,Low
2718,Router,Office Supplies,3,40,12,23,1844,4,0,High
2719,Toner,Printer Supplies,0,40,13,31,263,1,0,High
2720,Printer Cable,Electronics,328,8,3,29,78,30,0,Low
2721,HDD,Storage Devices,536,9,4,75,2328,28,0,Low
2722,Safety Gloves,Mobile Accessories,27,5,2,44,950,115,1,Medium
2723,Router,Safety,55,38,5,40,1348,17,1,Medium
2724,Monitor Stand,Mobile Accessories,42,8,4,60,1841,77,1,Medium
2725,Pen Pack,Storage Devices,98,1,2,14,572,11,1,Low
2726,Barcode Scanner,Computer Accessories,83,2,1,25,256,19,0,Low
2727,Mouse,Computer Accessories,23,38,3,22,1685,8,1,Medium
2728,Safety Gloves,Printer Supplies,13,63,15,57,732,7,1,High
2729,Safety Gloves,Storage Devices,13,60,10,43,1342,6,0,High
2730,HDD,Storage Devices,551,0,3,73,2338,30,0,Low
2731,Barcode Scanner,Storage Devices,86,38,5,58,1799,9,1,Medium
2732,Monitor Stand,Safety,10,34,9,69,1341,5,0,High
2733,Pen Pack,Printer Supplies,17,4,5,31,2467,69,0,Medium
2734,Mouse,Mobile Accessories,10,57,12,15,947,4,1,High
2735,Barcode Scanner,Office Supplies,8,43,13,24,2287,0,0,High
2736,HDD,Office Supplies,381,2,2,45,559,15,1,Low
2737,USB Flash,Mobile Accessories,1,71,15,50,1949,5,0,High
2738,Ink Cartridge,Printer Supplies,57,38,6,43,1937,12,1,Medium
2739,Keyboard,Safety,0,44,14,15,1479,11,0,High
2740,Printer Cable,Computer Accessories,195,6,2,11,2008,12,1,Low
2741,USB Flash,Computer Accessories,9,58,12,52,1183,9,1,High
2742,Printer Cable,Electronics,352,0,3,32,408,28,0,Low
2743,Router,Printer Supplies,17,35,14,61,410,8,0,High
2744,HDD,Mobile Accessories,1,38,13,23,944,6,0,High
2745,Mouse,Safety,19,16,7,20,1208,15,0,Medium
2746,USB Flash,Office Supplies,456,0,2,75,90,1,0,Low
2747,Router,Office Supplies,48,4,4,52,388,104,1,Medium
2748,Mouse,Mobile Accessories,72,34,6,66,2394,13,1,Medium
2749,Pen Pack,Storage Devices,0,66,10,73,831,7,1,High
2750,HDD,Safety,57,38,7,45,380,10,0,Medium
2751,Printer Cable,Safety,23,33,12,47,1404,7,1,High
2752,Laptop Charger,Safety,41,4,4,63,743,87,0,Medium
2753,Monitor Stand,Mobile Accessories,177,3,2,36,513,10,0,Low
2754,Monitor Stand,Office Supplies,7,35,11,50,1513,11,1,High
2755,Switch,Storage Devices,13,46,15,32,462,8,1,High
2756,Switch,Computer Accessories,2,64,13,19,1652,7,1,High
2757,Router,Mobile Accessories,13,28,7,13,1176,11,0,Medium
2758,Ink Cartridge,Printer Supplies,489,9,2,75,486,29,1,Low
2759,Printer Cable,Electronics,61,16,6,56,35,0,0,Medium
2760,Receipt Printer,Office Supplies,35,15,8,31,2003,4,0,Medium
2761,Router,Storage Devices,245,0,2,29,1214,8,1,Low
2762,Monitor Stand,Electronics,48,38,6,43,2358,4,0,Medium
2763,Router,Printer Supplies,37,38,9,23,273,3,1,Medium
2764,Switch,Safety,29,4,2,45,1466,82,0,Medium
2765,HDD,Safety,19,35,12,35,891,7,1,High
2766,Safety Gloves,Electronics,6,51,14,23,1988,12,1,High
2767,Switch,Office Supplies,266,0,3,30,1996,18,0,Low
2768,HDD,Electronics,41,4,2,62,1573,73,0,Medium
2769,Ink Cartridge,Office Supplies,2,53,14,66,1397,2,0,High
2770,Switch,Electronics,451,5,2,67,787,23,0,Low
2771,Safety Gloves,Storage Devices,20,15,7,19,1290,8,0,Medium
2772,Laptop Charger,Electronics,369,8,1,47,2378,12,0,Low
2773,Keyboard,Office Supplies,0,37,14,21,561,4,1,High
2774,Switch,Storage Devices,7,4,2,11,67,67,1,Medium
2775,Switch,Computer Accessories,568,0,1,61,1685,8,0,Low
2776,Printer Cable,Safety,6,21,12,40,1522,7,0,High
2777,HDD,Office Supplies,304,2,2,37,321,14,0,Low
2778,Barcode Scanner,Computer Accessories,99,3,1,12,424,18,0,Low
2779,Receipt Printer,Printer Supplies,511,7,1,67,1328,18,0,Low
2780,Ink Cartridge,Mobile Accessories,512,1,2,45,956,10,0,Low
2781,Laptop Charger,Safety,133,7,1,32,1710,6,0,Low
2782,Ink Cartridge,Mobile Accessories,711,3,1,72,1037,3,0,Low
2783,Toner,Printer Supplies,31,68,15,63,1589,2,0,High
2784,Ink Cartridge,Safety,31,4,5,46,2446,91,0,Medium
2785,Router,Computer Accessories,49,20,5,50,249,19,0,Medium
2786,HDD,Storage Devices,30,38,5,24,858,14,1,Medium
2787,Toner,Electronics,0,62,11,42,2500,3,1,High
2788,Keyboard,Safety,26,38,6,25,1144,7,0,Medium
2789,Ink Cartridge,Electronics,10,71,15,29,2272,0,1,High
2790,USB Flash,Electronics,69,13,3,79,2292,16,0,Medium
2791,Receipt Printer,Computer Accessories,32,38,6,27,298,0,1,Medium
2792,Router,Office Supplies,1,37,13,31,1973,4,1,High
2793,Toner,Safety,26,4,5,49,399,68,0,Medium
2794,USB Flash,Office Supplies,537,0,3,60,1090,22,1,Low
2795,Keyboard,Mobile Accessories,8,4,2,14,2500,106,0,Medium
2796,Switch,Computer Accessories,3,60,10,22,1485,6,0,High
2797,Receipt Printer,Office Supplies,385,6,3,56,1502,25,1,Low
2798,Receipt Printer,Office Supplies,341,7,1,58,1249,28,0,Low
2799,Monitor Stand,Printer Supplies,5,57,7,71,2393,9,1,High
2800,Safety Gloves,Printer Supplies,526,0,1,59,1782,29,1,Low
2801,Printer Cable,Safety,57,38,5,45,733,10,0,Medium
2802,Safety Gloves,Electronics,60,38,5,39,619,1,1,Medium
2803,Barcode Scanner,Mobile Accessories,4,48,14,15,764,2,1,High
2804,Toner,Printer Supplies,2,36,13,21,269,1,0,High
2805,Router,Printer Supplies,100,38,7,79,2167,0,1,Medium
2806,USB Flash,Safety,25,38,7,24,186,3,0,Medium
2807,Monitor Stand,Mobile Accessories,56,4,5,47,1876,1,1,Medium
2808,Safety Gloves,Mobile Accessories,1,51,15,10,1906,4,1,High
2809,Safety Gloves,Safety,20,4,5,40,1113,77,0,Medium
2810,Switch,Safety,44,4,2,63,1924,85,1,Medium
2811,Printer Cable,Safety,457,4,1,70,2123,3,1,Low
2812,Notebook,Printer Supplies,130,6,1,19,2496,16,0,Low
2813,Safety Gloves,Mobile Accessories,40,4,4,56,2240,82,0,Medium
2814,Toner,Computer Accessories,123,2,1,22,889,23,0,Low
2815,Safety Gloves,Storage Devices,549,3,2,70,858,6,0,Low
2816,Notebook,Mobile Accessories,75,31,6,67,2301,5,0,Medium
2817,Pen Pack,Electronics,40,16,6,54,2418,30,1,Medium
2818,USB Flash,Office Supplies,537,3,3,55,773,21,0,Low
2819,Receipt Printer,Computer Accessories,42,38,6,29,174,0,1,Medium
2820,Safety Gloves,Safety,29,4,6,46,924,76,1,Medium
2821,Pen Pack,Printer Supplies,160,2,2,34,1050,22,0,Low
2822,Toner,Electronics,0,60,14,46,2421,0,1,High
2823,Notebook,Electronics,5,67,10,70,680,5,0,High
2824,Receipt Printer,Office Supplies,34,10,7,26,2388,4,1,Medium
2825,Safety Gloves,Storage Devices,10,21,7,10,1254,7,0,Medium
2826,Keyboard,Mobile Accessories,5,4,2,11,2248,90,1,Medium
2827,Safety Gloves,Electronics,15,59,11,27,2003,12,1,High
2828,Safety Gloves,Mobile Accessories,29,4,2,50,851,93,0,Medium
2829,USB Flash,Computer Accessories,9,64,15,32,995,12,1,High
2830,Notebook,Storage Devices,18,9,6,18,863,23,0,Medium
2831,Safety Gloves,Storage Devices,15,17,7,13,1064,1,0,Medium
2832,Router,Mobile Accessories,35,4,4,62,69,60,0,Medium
2833,Toner,Storage Devices,38,60,13,54,2500,2,1,High
2834,Switch,Storage Devices,0,63,11,10,2184,0,1,High
2835,Keyboard,Mobile Accessories,18,18,6,16,2130,37,1,Medium
2836,Switch,Storage Devices,21,4,2,21,140,65,1,Medium
2837,Printer Cable,Computer Accessories,196,7,2,12,1757,10,0,Low
2838,Monitor Stand,Safety,10,45,11,61,1316,5,1,High
2839,Pen Pack,Printer Supplies,19,4,4,35,2297,65,1,Medium
2840,Mouse,Printer Supplies,0,60,15,33,592,3,0,High
2841,Safety Gloves,Storage Devices,14,60,9,37,1210,10,0,High
2842,Monitor Stand,Electronics,25,56,12,74,1024,3,1,High
2843,Safety Gloves,Mobile Accessories,22,7,5,26,753,14,0,Medium
2844,HDD,Computer Accessories,59,29,4,52,1237,4,1,Medium
2845,Receipt Printer,Office Supplies,28,8,7,28,2090,7,0,Medium
2846,Barcode Scanner,Electronics,22,73,15,55,161,8,1,High
2847,Router,Printer Supplies,19,38,8,17,64,0,0,Medium
2848,Notebook,Printer Supplies,468,4,1,66,1221,2,0,Low
2849,Keyboard,Mobile Accessories,15,4,2,17,2463,92,1,Medium
2850,Safety Gloves,Printer Supplies,5,28,7,76,1799,4,1,High
2851,Pen Pack,Electronics,3,69,9,21,49,0,1,High
2852,Mouse,Mobile Accessories,5,64,11,10,784,11,0,High
2853,Safety Gloves,Electronics,37,38,5,36,513,12,0,Medium
2854,Receipt Printer,Safety,81,13,5,74,1550,15,1,Medium
2855,Switch,Safety,390,2,1,60,193,5,1,Low
2856,Mouse,Printer Supplies,48,38,5,44,542,13,0,Medium
2857,Monitor Stand,Mobile Accessories,173,7,4,33,498,9,0,Low
2858,Safety Gloves,Printer Supplies,14,19,15,71,1975,7,0,High
2859,Safety Gloves,Computer Accessories,506,3,2,50,1718,18,0,Low
2860,Toner,Safety,25,5,6,53,428,71,0,Medium
2861,Safety Gloves,Safety,27,6,5,36,1216,73,0,Medium
2862,Barcode Scanner,Storage Devices,61,38,6,58,1804,14,1,Medium
2863,Laptop Charger,Computer Accessories,236,1,1,24,2083,20,1,Low
2864,Switch,Computer Accessories,583,0,2,56,1639,8,1,Low
2865,Notebook,Mobile Accessories,19,38,12,69,1135,0,0,High
2866,Printer Cable,Electronics,212,1,3,25,313,23,0,Low
2867,Barcode Scanner,Computer Accessories,605,7,1,60,822,27,0,Low
2868,USB Flash,Storage Devices,3,30,12,40,2500,4,1,High
2869,Toner,Printer Supplies,5,53,15,43,1289,1,1,High
2870,Pen Pack,Electronics,60,16,6,49,2500,18,1,Medium
2871,Toner,Mobile Accessories,3,60,8,48,1049,1,1,High
2872,Receipt Printer,Safety,20,4,3,38,366,75,0,Medium
2873,Router,Computer Accessories,16,36,11,41,1144,7,1,High
2874,Printer Cable,Electronics,340,7,3,31,129,26,0,Low
2875,Keyboard,Mobile Accessories,19,15,6,18,2015,32,1,Medium
2876,Monitor Stand,Safety,5,43,15,60,1552,3,1,High
2877,Router,Printer Supplies,87,38,7,80,2105,7,0,Medium
2878,Safety Gloves,Safety,9,32,13,32,2423,6,0,High
2879,Safety Gloves,Computer Accessories,21,52,11,64,1829,0,0,High
2880,Pen Pack,Electronics,366,0,1,21,1054,21,0,Low
2881,Router,Computer Accessories,59,13,5,55,262,9,1,Medium
2882,Laptop Charger,Printer Supplies,15,68,11,69,1586,2,1,High
2883,Receipt Printer,Storage Devices,261,3,2,39,1827,30,0,Low
2884,Laptop Charger,Office Supplies,116,2,4,13,581,15,1,Low
2885,Laptop Charger,Electronics,72,7,6,76,1773,16,1,Medium
2886,Receipt Printer,Mobile Accessories,712,3,4,58,1276,17,0,Low
2887,Monitor Stand,Safety,17,47,12,66,1372,0,1,High
2888,Barcode Scanner,Safety,4,48,13,21,572,1,1,High
2889,Notebook,Printer Supplies,5,47,8,44,409,9,0,High
2890,Router,Mobile Accessories,40,4,5,58,166,59,1,Medium
2891,Printer Cable,Electronics,231,8,3,25,42,25,0,Low
2892,Safety Gloves,Storage Devices,15,61,12,42,1131,6,1,High
2893,Notebook,Storage Devices,240,0,2,14,864,7,0,Low
2894,Keyboard,Safety,39,38,5,29,1454,4,1,Medium
2895,HDD,Office Supplies,296,4,2,36,208,16,0,Low
2896,HDD,Mobile Accessories,5,26,12,27,1010,3,1,High
2897,Ink Cartridge,Electronics,76,38,4,69,1251,15,0,Medium
2898,USB Flash,Electronics,74,11,3,72,2125,32,1,Medium
2899,Laptop Charger,Office Supplies,29,29,8,19,35,0,1,Medium
2900,Toner,Storage Devices,26,57,15,52,2500,3,0,High
2901,Toner,Storage Devices,27,45,14,39,1276,8,1,High
2902,USB Flash,Storage Devices,39,4,2,64,844,86,0,Medium
2903,Safety Gloves,Mobile Accessories,23,11,5,23,687,4,0,Medium
2904,Notebook,Electronics,14,65,10,66,621,9,1,High
2905,HDD,Safety,160,1,4,36,2059,13,0,Low
2906,HDD,Mobile Accessories,2,35,11,29,1262,3,0,High
2907,Monitor Stand,Electronics,47,38,5,47,2407,0,0,Medium
2908,HDD,Safety,183,4,1,33,1949,9,0,Low
2909,Receipt Printer,Printer Supplies,508,6,1,67,1216,20,0,Low
2910,USB Flash,Office Supplies,6,45,15,16,2345,4,1,High
2911,Switch,Computer Accessories,579,1,2,56,1608,6,0,Low
2912,Mouse,Electronics,31,32,14,63,335,1,0,High
2913,Receipt Printer,Storage Devices,258,0,1,27,1813,27,0,Low
2914,Keyboard,Computer Accessories,26,4,5,50,487,86,1,Medium
2915,HDD,Printer Supplies,150,5,1,20,572,26,0,Low
2916,Safety Gloves,Electronics,471,0,3,53,2149,8,0,Low
2917,Laptop Charger,Safety,0,55,11,20,1154,3,0,High
2918,Monitor Stand,Computer Accessories,9,36,13,27,1476,3,1,High
2919,Receipt Printer,Safety,34,4,3,36,422,89,1,Medium
2920,Monitor Stand,Storage Devices,36,4,3,46,2025,108,1,Medium
